time,lasttime,lat,lng,speed,course,altitude,comment
2023-06-02 01:39:02,2023-06-02 01:39:02,44.06100,-122.56817,11,121,4611.32,"390TxC 5.00C 271.64hPa 4.92V 08S SEELAB at UO"
2023-06-02 01:40:15,2023-06-02 01:40:15,44.05983,-122.56583,11,121,4553.71,"391TxC 6.00C 309.16hPa 4.92V 08S SEELAB at UO"
2023-06-02 01:41:28,2023-06-02 01:41:28,44.05883,-122.56333,13,109,4466.23,"392TxC 6.70C 353.32hPa 5.11V 08S SEELAB at UO"
2023-06-02 01:42:40,2023-06-02 01:42:40,44.05800,-122.56050,13,108,4404.97,"393TxC 6.90C 302.47hPa 4.95V 08S SEELAB at UO"
2023-06-02 01:43:52,2023-06-02 01:43:52,44.05717,-122.55800,11,113,4373.27,"394TxC 7.90C 337.61hPa 5.00V 08S SEELAB at UO"
2023-06-02 01:45:03,2023-06-02 01:45:03,44.05617,-122.55550,13,123,4349.80,"395TxC 6.60C 303.51hPa 4.93V 08S SEELAB at UO"
2023-06-02 01:46:15,2023-06-02 01:46:15,44.05450,-122.55267,13,143,4323.28,"396TxC 5.10C 263.63hPa 4.97V 08S SEELAB at UO"
2023-06-02 01:47:27,2023-06-02 01:47:27,44.05267,-122.55000,15,136,4210.20,"397TxC 6.00C 243.58hPa 4.95V 08S SEELAB at UO"
2023-06-02 01:48:39,2023-06-02 01:48:39,44.05133,-122.54833,9,128,4173.93,"398TxC 7.80C 331.36hPa 4.88V 08S SEELAB at UO"
2023-06-02 01:49:52,2023-06-02 01:49:52,44.05017,-122.54633,7,103,4118.76,"399TxC 8.90C 388.49hPa 4.83V 08S SEELAB at UO"
2023-06-02 01:51:04,2023-06-02 01:51:04,44.04967,-122.54450,9,97,4048.05,"400TxC 10.00C 445.37hPa 4.85V 09S SEELAB at UO"
2023-06-02 01:52:15,2023-06-02 01:52:15,44.04933,-122.54267,4,101,4040.43,"401TxC 10.90C 485.41hPa 4.67V 08S SEELAB at UO"
2023-06-02 01:53:27,2023-06-02 01:53:27,44.04933,-122.54083,11,73,3971.85,"402TxC 10.40C 456.75hPa 4.57V 08S SEELAB at UO"
2023-06-02 01:54:39,2023-06-02 01:54:39,44.05017,-122.53833,17,61,3925.82,"403TxC 9.30C 403.43hPa 4.57V 08S SEELAB at UO"
2023-06-02 01:55:51,2023-06-02 01:55:51,44.05100,-122.53567,13,56,3904.79,"404TxC 11.90C 532.47hPa 4.69V 07S SEELAB at UO"
2023-06-02 01:57:03,2023-06-02 01:57:03,44.05233,-122.53200,19,62,3827.37,"405TxC 10.30C 521.60hPa 4.60V 09S SEELAB at UO"
2023-06-02 01:58:14,2023-06-02 01:58:14,44.05383,-122.52867,15,51,3813.05,"406TxC 9.10C 452.46hPa 4.59V 07S SEELAB at UO"
2023-06-02 02:01:54,2023-06-02 02:01:54,44.06233,-122.52083,19,24,3660.65,"409TxC 8.70C 442.84hPa 4.62V 05S SEELAB at UO"
2023-06-02 02:05:18,2023-06-02 02:05:18,44.07250,-122.51300,22,32,3549.40,"410TxC 9.00C 394.33hPa 4.62V 05S SEELAB at UO"
2023-06-02 02:06:31,2023-06-02 02:06:31,44.07667,-122.50967,22,24,3529.28,"411TxC 10.20C 454.57hPa 4.64V 05S SEELAB at UO"
2023-06-02 02:07:44,2023-06-02 02:07:44,44.08083,-122.50717,30,29,3435.40,"412TxC 8.70C 435.16hPa 4.60V 05S SEELAB at UO"
2023-06-02 02:08:59,2023-06-02 02:08:59,44.08550,-122.50500,26,14,3365.30,"413TxC 10.80C 485.90hPa 4.55V 05S SEELAB at UO"
2023-06-02 02:10:12,2023-06-02 02:10:12,44.09017,-122.50300,30,20,3314.70,"414TxC 11.10C 501.89hPa 4.54V 05S SEELAB at UO"
2023-06-02 02:12:29,2023-06-02 02:12:29,44.09867,-122.49883,30,17,3194.61,"415TxC 12.20C 559.11hPa 4.57V 05S SEELAB at UO"
2023-06-02 02:13:41,2023-06-02 02:13:41,44.10283,-122.49567,24,26,3233.93,"416TxC 11.90C 542.10hPa 4.50V 05S SEELAB at UO"
2023-06-02 02:14:53,2023-06-02 02:14:53,44.10717,-122.49300,20,29,3148.89,"417TxC 11.60C 529.09hPa 4.49V 05S SEELAB at UO"
2023-06-02 02:17:14,2023-06-02 02:17:14,44.11350,-122.48683,20,43,3140.96,"418TxC 10.80C 485.97hPa 4.72V 04S SEELAB at UO"
2023-06-02 02:18:28,2023-06-02 02:18:28,44.11633,-122.48283,22,47,3065.68,"419TxC 12.40C 571.40hPa 4.70V 04S SEELAB at UO"
2023-06-02 02:19:42,2023-06-02 02:19:42,44.11817,-122.47900,19,52,2983.69,"420TxC 12.60C 595.66hPa 4.62V 04S SEELAB at UO"
2023-06-02 02:20:57,2023-06-02 02:20:57,44.12017,-122.47500,17,58,2962.05,"421TxC 11.10C 565.88hPa 4.50V 04S SEELAB at UO"
2023-06-02 02:23:20,2023-06-02 02:23:20,44.12250,-122.46800,13,69,2879.75,"422TxC 12.30C 560.93hPa 4.55V 04S SEELAB at UO"
2023-06-02 02:26:49,2023-06-02 02:26:49,44.12433,-122.46050,9,74,2770.63,"423TxC 11.70C 535.66hPa 4.50V 04S SEELAB at UO"
2023-06-02 02:29:09,2023-06-02 02:29:09,44.12567,-122.45600,9,75,2721.86,"424TxC 12.40C 573.91hPa 4.60V 04S SEELAB at UO"
